WigleWifi-1.4,appRelease=2.26,model=PRO 6,release=6.0,device=PRO6,display=Flyme 6.1.0.0G,board=PRO6,brand=Meizu
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
14:ae:db:a1:a2:5d,BEZEQINT-A259,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 22:05:59,11,-78,32.10114,35.2068633333333,261.5,5.69999980926514,WIFI
f4:f2:6d:de:54:58,sosenko,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 22:05:59,6,-83,32.10114,35.2068633333333,261.5,5.69999980926514,WIFI
7c:b7:33:2c:d8:e7,AlexLovesIra,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 22:05:59,6,-86,32.10114,35.2068633333333,261.5,5.69999980926514,WIFI
00:78:9e:fa:34:51,HOTBOX-B5A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 22:05:59,1,-80,32.10114,35.2068633333333,261.5,5.69999980926514,WIFI
42503_6701_4464103,Pelephone,HSPA;il,2017-11-05 22:05:59,0,-97,32.10114,35.2068633333333,261.5,5.69999980926514,GSM
14:ae:db:a1:a2:5d,BEZEQINT-A259,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 22:07:37,11,-63,32.1034766666667,35.208045,-121.6,9.10000038146973,WIFI
f4:f2:6d:de:54:58,sosenko,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 22:07:37,6,-83,32.1034766666667,35.208045,-121.6,9.10000038146973,WIFI
7c:b7:33:2c:d8:e7,AlexLovesIra,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 22:07:37,6,-83,32.1034766666667,35.208045,-121.6,9.10000038146973,WIFI
00:78:9e:fa:34:51,HOTBOX-B5A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 22:07:37,1,-73,32.1034766666667,35.208045,-121.6,9.10000038146973,WIFI
f4:f2:6d:5e:99:d6,sosenko,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 22:07:37,6,-87,32.1034766666667,35.208045,-121.6,9.10000038146973,WIFI
e8:fc:af:91:25:41,ManchesterFans,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 22:07:37,6,-93,32.1034766666667,35.208045,-121.6,9.10000038146973,WIFI
e8:fc:af:92:9c:de,Dave.da.man_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 22:07:37,1,-94,32.1034766666667,35.208045,-121.6,9.10000038146973,WIFI
72:fc:af:91:25:42,Bezeq Free MA028E,[ESS],2017-11-05 22:07:37,6,-92,32.1034766666667,35.208045,-121.6,9.10000038146973,WIFI
5a:fc:af:92:9c:df,Bezeq Free,[ESS],2017-11-05 22:07:37,1,-94,32.1034766666667,35.208045,-121.6,9.10000038146973,WIFI
42503_6701_4464103,Pelephone,HSPA;il,2017-11-05 22:07:37,0,-97,32.1034766666667,35.208045,-121.6,9.10000038146973,GSM
14:ae:db:a1:a2:5d,BEZEQINT-A259,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 22:08:51,11,-66,32.1012716666667,35.2066783333333,252,7.30000019073486,WIFI
f4:f2:6d:de:54:58,sosenko,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 22:08:51,6,-75,32.1012716666667,35.2066783333333,252,7.30000019073486,WIFI
7c:b7:33:2c:d8:e7,AlexLovesIra,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 22:08:51,6,-80,32.1012716666667,35.2066783333333,252,7.30000019073486,WIFI
00:78:9e:fa:34:51,HOTBOX-B5A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 22:08:51,1,-72,32.1012716666667,35.2066783333333,252,7.30000019073486,WIFI
f4:f2:6d:5e:99:d6,sosenko,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 22:08:51,6,-87,32.1012716666667,35.2066783333333,252,7.30000019073486,WIFI
e8:fc:af:91:25:41,ManchesterFans,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 22:08:51,6,-93,32.1012716666667,35.2066783333333,252,7.30000019073486,WIFI
e8:fc:af:92:9c:de,Dave.da.man_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 22:08:51,1,-94,32.1012716666667,35.2066783333333,252,7.30000019073486,WIFI
72:fc:af:91:25:42,Bezeq Free MA028E,[ESS],2017-11-05 22:08:51,6,-92,32.1012716666667,35.2066783333333,252,7.30000019073486,WIFI
5a:fc:af:92:9c:df,Bezeq Free,[ESS],2017-11-05 22:08:51,1,-94,32.1012716666667,35.2066783333333,252,7.30000019073486,WIFI
a0:4f:d4:3c:5a:31,mayareutgili,[WPA2-PSK-CCMP][ESS],2017-11-05 22:08:51,11,-94,32.1012716666667,35.2066783333333,252,7.30000019073486,WIFI
42503_6701_4464103,Pelephone,HSPA;il,2017-11-05 22:08:51,0,-97,32.1012716666667,35.2066783333333,252,7.30000019073486,GSM
14:ae:db:a1:a2:5d,BEZEQINT-A259,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 22:29:54,11,-63,32.1005733333333,35.2054833333333,735.7,6.5,WIFI
f4:f2:6d:de:54:58,sosenko,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 22:29:54,6,-73,32.1005733333333,35.2054833333333,735.7,6.5,WIFI
00:78:9e:fa:34:51,HOTBOX-B5A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 22:29:54,1,-76,32.1005733333333,35.2054833333333,735.7,6.5,WIFI
42503_6701_4464095,Pelephone,HSPA;il,2017-11-05 22:29:54,0,-91,32.1005733333333,35.2054833333333,735.7,6.5,GSM
14:ae:db:a1:a2:5d,BEZEQINT-A259,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 22:30:04,11,-51,32.1004733333333,35.2054816666667,733.1,7.5,WIFI
f4:f2:6d:de:54:58,sosenko,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 22:30:04,6,-68,32.1004733333333,35.2054816666667,733.1,7.5,WIFI
f4:f2:6d:5e:99:d6,sosenko,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 22:30:04,6,-74,32.1004733333333,35.2054816666667,733.1,7.5,WIFI
7c:b7:33:2c:d8:e7,AlexLovesIra,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 22:30:04,6,-79,32.1004733333333,35.2054816666667,733.1,7.5,WIFI
a0:4f:d4:3c:5a:31,mayareutgili,[WPA2-PSK-CCMP][ESS],2017-11-05 22:30:04,11,-93,32.1004733333333,35.2054816666667,733.1,7.5,WIFI
72:fc:af:91:25:42,Bezeq Free MA028E,[ESS],2017-11-05 22:30:04,6,-86,32.1004733333333,35.2054816666667,733.1,7.5,WIFI
42503_6701_4464095,Pelephone,HSPA;il,2017-11-05 22:30:04,0,-85,32.1004733333333,35.2054816666667,733.1,7.5,GSM
a0:4f:d4:3c:5a:31,mayareutgili,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-85,32.1004695656168,35.2054834173228,0,19.6757164001465,WIFI
e8:fc:af:91:25:41,ManchesterFans,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,6,-92,32.1004695656168,35.2054834173228,0,19.6757164001465,WIFI
e8:fc:af:91:25:41,ManchesterFans,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,6,-86,32.1004715144357,35.205482511811,0,19.6757164001465,WIFI
e8:d1:1b:72:68:80,dira7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-94,32.1004715144357,35.205482511811,0,19.6757164001465,WIFI
e8:fc:af:91:25:41,ManchesterFans,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 22:52:29,6,-80,32.100535,35.205365,703,5.90000009536743,WIFI
a0:4f:d4:3c:5a:31,mayareutgili,[WPA2-PSK-CCMP][ESS],2017-11-05 22:52:29,11,-89,32.100535,35.205365,703,5.90000009536743,WIFI
14:ae:db:58:f0:6d,Home,[WPA2-PSK-CCMP][ESS],2017-11-05 22:52:44,1,-93,32.1005416666667,35.2053216666667,703.2,5.5,WIFI
14:af:db:3c:df:62,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-05 22:53:29,2,-93,32.10046,35.20497,706.4,5.80000019073486,WIFI
a0:ab:1b:5e:ac:66,wolicki,[WPA2-PSK-CCMP][ESS],2017-11-05 22:53:29,5,-94,32.10046,35.20497,706.4,5.80000019073486,WIFI
7c:b7:33:2c:d8:e7,AlexLovesIra,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 22:53:44,6,-74,32.1004466666667,35.2049933333333,707.1,5.80000019073486,WIFI
42503_6791_2105346,Pelephone,UNKNOWN;il,2017-11-05 23:12:22,0,-113,32.100325,35.2052666666667,710.7,5.40000009536743,GSM
7c:b7:33:2c:d8:e7,AlexLovesIra,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 23:21:31,6,-67,32.100515,35.205195,710.3,5.80000019073486,WIFI
c4:12:f5:83:25:09,Yos1,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:31,1,-80,32.100515,35.205195,710.3,5.80000019073486,WIFI
f4:f2:6d:de:54:57,sosenko,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 23:21:31,36,-91,32.100515,35.205195,710.3,5.80000019073486,WIFI
e8:fc:af:92:9c:de,Dave.da.man_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 23:21:31,1,-75,32.100515,35.205195,710.3,5.80000019073486,WIFI
a0:ab:1b:5e:ac:66,wolicki,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:31,5,-79,32.100515,35.205195,710.3,5.80000019073486,WIFI
14:ae:db:c0:4f:25,noa,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:31,1,-79,32.100515,35.205195,710.3,5.80000019073486,WIFI
e8:fc:af:91:25:42,ManchesterFans_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 23:21:31,60,-91,32.100515,35.205195,710.3,5.80000019073486,WIFI
d0:0e:d9:5e:d8:e9,Home1,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:31,3,-90,32.100515,35.205195,710.3,5.80000019073486,WIFI
10:5a:f7:00:d9:05,Raul_2.4,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:31,1,-85,32.100515,35.205195,710.3,5.80000019073486,WIFI
10:5a:f7:07:f9:32,lior,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:31,11,-86,32.100515,35.205195,710.3,5.80000019073486,WIFI
84:26:15:eb:e3:c3,Segev,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:31,6,-89,32.100515,35.205195,710.3,5.80000019073486,WIFI
14:ae:db:a4:c5:da,cheli,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:31,11,-93,32.100515,35.205195,710.3,5.80000019073486,WIFI
10:be:f5:39:ab:36,MaximusPrime,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:31,10,-94,32.100515,35.205195,710.3,5.80000019073486,WIFI
e4:71:85:17:86:60,Sivan_2.4_almond,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 23:21:31,1,-94,32.100515,35.205195,710.3,5.80000019073486,WIFI
14:ae:db:56:b7:15,Yurehan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 23:21:31,11,-94,32.100515,35.205195,710.3,5.80000019073486,WIFI
10:be:f5:3c:47:06,dana,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:31,11,-94,32.100515,35.205195,710.3,5.80000019073486,WIFI
62:be:f5:39:ab:37,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:31,10,-94,32.100515,35.205195,710.3,5.80000019073486,WIFI
5a:fc:af:92:9c:df,Bezeq Free,[ESS],2017-11-05 23:21:31,1,-75,32.100515,35.205195,710.3,5.80000019073486,WIFI
70:62:b8:c6:d4:a0,dlink,[ESS],2017-11-05 23:21:31,4,-86,32.100515,35.205195,710.3,5.80000019073486,WIFI
d0:0f:d9:5e:d8:e8,WLAN_Guest3,[ESS],2017-11-05 23:21:31,3,-92,32.100515,35.205195,710.3,5.80000019073486,WIFI
d0:0f:d9:5e:d8:eb,WLAN_Guest2,[ESS],2017-11-05 23:21:31,3,-94,32.100515,35.205195,710.3,5.80000019073486,WIFI
d0:0f:d9:5e:d8:ea,WLAN_Guest1,[ESS],2017-11-05 23:21:31,3,-94,32.100515,35.205195,710.3,5.80000019073486,WIFI
14:ae:db:a1:a2:5d,BEZEQINT-A259,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 02:00:00,11,-39,32.0947742857142,35.2073603571428,0,22.1281623840332,WIFI
e8:fc:af:91:25:41,ManchesterFans,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,6,-73,32.0947742857142,35.2073603571428,0,22.1281623840332,WIFI
7c:b7:33:2c:d8:e7,AlexLovesIra,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,6,-89,32.0947742857142,35.2073603571428,0,22.1281623840332,WIFI
f4:f2:6d:de:54:58,sosenko,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,6,-77,32.0947742857142,35.2073603571428,0,22.1281623840332,WIFI
72:fc:af:91:25:42,Bezeq Free MA028E,[ESS],1970-01-01 02:00:00,6,-73,32.0947742857142,35.2073603571428,0,22.1281623840332,WIFI
00:78:9e:fa:34:51,HOTBOX-B5A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-76,32.0947742857142,35.2073603571428,0,22.1281623840332,WIFI
a0:4f:d4:3c:5a:31,mayareutgili,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-86,32.0947742857142,35.2073603571428,0,22.1281623840332,WIFI
14:ae:db:a1:a2:5d,BEZEQINT-A259,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 02:00:00,11,-31,32.0998771428571,35.2054355952381,0,22.1281623840332,WIFI
7c:b7:33:2c:d8:e7,AlexLovesIra,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,6,-73,32.0998771428571,35.2054355952381,0,22.1281623840332,WIFI
00:78:9e:fa:34:51,HOTBOX-B5A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-78,32.0998771428571,35.2054355952381,0,22.1281623840332,WIFI
e8:fc:af:91:25:41,ManchesterFans,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,6,-80,32.0998771428571,35.2054355952381,0,22.1281623840332,WIFI
a0:4f:d4:3c:5a:31,mayareutgili,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-89,32.0998771428571,35.2054355952381,0,22.1281623840332,WIFI
00:e0:20:8f:10:1b,i-Repeater,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,1,-89,32.0998771428571,35.2054355952381,0,22.1281623840332,WIFI
72:fc:af:91:25:42,Bezeq Free MA028E,[ESS],1970-01-01 02:00:00,6,-73,32.0998771428571,35.2054355952381,0,22.1281623840332,WIFI
00:78:9e:fa:34:51,HOTBOX-B5A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-66,32.0999042857143,35.2054253571429,0,22.1281623840332,WIFI
f4:f2:6d:de:54:58,sosenko,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,6,-65,32.0999042857143,35.2054253571429,0,22.1281623840332,WIFI
14:ae:db:a1:a2:5d,BEZEQINT-A259,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 02:00:00,11,-47,32.1000807142857,35.2053588095238,0,22.1281623840332,WIFI
7c:b7:33:2c:d8:e7,AlexLovesIra,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,6,-62,32.1000807142857,35.2053588095238,0,22.1281623840332,WIFI
00:78:9e:fa:34:51,HOTBOX-B5A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-82,32.1000807142857,35.2053588095238,0,22.1281623840332,WIFI
e8:fc:af:91:25:41,ManchesterFans,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,6,-53,32.1000807142857,35.2053588095238,0,22.1281623840332,WIFI
a0:4f:d4:3c:5a:31,mayareutgili,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-63,32.1000807142857,35.2053588095238,0,22.1281623840332,WIFI
00:e0:20:8f:10:1b,i-Repeater,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,1,-89,32.1000807142857,35.2053588095238,0,22.1281623840332,WIFI
72:fc:af:91:25:42,Bezeq Free MA028E,[ESS],1970-01-01 02:00:00,6,-53,32.1000807142857,35.2053588095238,0,22.1281623840332,WIFI
f4:f2:6d:de:54:58,sosenko,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,6,-72,32.1000807142857,35.2053588095238,0,22.1281623840332,WIFI
14:ae:db:a1:a2:5d,BEZEQINT-A259,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1970-01-01 02:00:00,11,-50,32.100325,35.2052666666667,0,22.1281623840332,WIFI
7c:b7:33:2c:d8:e7,AlexLovesIra,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,6,-67,32.100325,35.2052666666667,0,22.1281623840332,WIFI
00:78:9e:fa:34:51,HOTBOX-B5A0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-78,32.100325,35.2052666666667,0,22.1281623840332,WIFI
e8:fc:af:91:25:41,ManchesterFans,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,6,-62,32.100325,35.2052666666667,0,22.1281623840332,WIFI
a0:4f:d4:3c:5a:31,mayareutgili,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-54,32.100325,35.2052666666667,0,22.1281623840332,WIFI
72:fc:af:91:25:42,Bezeq Free MA028E,[ESS],1970-01-01 02:00:00,6,-62,32.100325,35.2052666666667,0,22.1281623840332,WIFI
f4:f2:6d:de:54:58,sosenko,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,6,-74,32.100325,35.2052666666667,0,22.1281623840332,WIFI
d0:0f:d9:5e:d8:e8,WLAN_Guest3,[ESS],2017-11-05 23:21:47,3,-83,32.1004233333333,35.2051916666667,710.7,5.30000019073486,WIFI
d0:0f:d9:5e:d8:ea,WLAN_Guest1,[ESS],2017-11-05 23:21:47,3,-89,32.1004233333333,35.2051916666667,710.7,5.30000019073486,WIFI
cc:b2:55:e9:8a:a2,one 10000,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:47,6,-92,32.1004233333333,35.2051916666667,710.7,5.30000019073486,WIFI
5a:be:f5:3d:f9:df,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:47,2,-93,32.1004233333333,35.2051916666667,710.7,5.30000019073486,WIFI
c8:be:19:08:9b:21,Matvey_2.4,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:47,6,-86,32.1004233333333,35.2051916666667,710.7,5.30000019073486,WIFI
e8:d1:1b:73:6d:86,HOTBOX-6D80,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 23:21:47,6,-86,32.1004233333333,35.2051916666667,710.7,5.30000019073486,WIFI
6c:19:8f:4a:5d:d7,yafit&amp;amp;eitan,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:47,6,-90,32.1004233333333,35.2051916666667,710.7,5.30000019073486,WIFI
e8:74:e6:ff:b5:b1,Orna1,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:47,1,-93,32.1004233333333,35.2051916666667,710.7,5.30000019073486,WIFI
14:ae:db:3c:df:62,sweethome,[WPA2-PSK-CCMP][ESS],2017-11-05 23:21:47,2,-93,32.1004233333333,35.2051916666667,710.7,5.30000019073486,WIFI
14:ae:db:a2:bb:dd,home2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 23:21:47,11,-94,32.1004233333333,35.2051916666667,710.7,5.30000019073486,WIFI
30:b5:c2:da:27:35,Davidovich1_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 23:21:47,11,-94,32.1004233333333,35.2051916666667,710.7,5.30000019073486,WIFI
14:cc:20:f1:12:69,TP-LINK_Extender_F11269,[WPS][ESS],2017-11-05 23:21:47,1,-85,32.1004233333333,35.2051916666667,710.7,5.30000019073486,WIFI
14:ae:db:a1:a2:5d,BEZEQINT-A259,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 23:22:01,11,-85,32.1004266666667,35.2052416666667,710,5.5,WIFI
e8:fc:af:91:25:41,ManchesterFans,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 23:22:01,6,-78,32.1004266666667,35.2052416666667,710,5.5,WIFI
a0:4f:d4:3c:5a:31,mayareutgili,[WPA2-PSK-CCMP][ESS],2017-11-05 23:22:01,11,-90,32.1004266666667,35.2052416666667,710,5.5,WIFI
72:fc:af:91:25:42,Bezeq Free MA028E,[ESS],2017-11-05 23:22:01,6,-77,32.1004266666667,35.2052416666667,710,5.5,WIFI
94:57:a5:4d:73:54,DIRECT-7F-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-11-05 23:22:01,6,-90,32.1004266666667,35.2052416666667,710,5.5,WIFI
10:5a:f7:00:d9:05,Raul_2.4,[WPA2-PSK-CCMP][ESS],2017-11-05 23:22:16,1,-79,32.10043,35.2052483333333,710,5.69999980926514,WIFI
10:5a:f7:00:d9:05,Raul_2.4,[WPA2-PSK-CCMP][ESS],2017-11-05 23:22:31,1,-74,32.10043,35.2052483333333,710,5.59999990463257,WIFI
f4:f2:6d:89:2d:a0,Konoplov,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 23:22:31,1,-90,32.10043,35.2052483333333,710,5.59999990463257,WIFI
7c:b7:33:2c:d8:e7,AlexLovesIra,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 23:22:31,6,-93,32.10043,35.2052483333333,710,5.59999990463257,WIFI
10:be:f5:3d:f9:de,Saraa,[WPA2-PSK-CCMP][ESS],2017-11-05 23:23:16,2,-83,32.100455,35.2047766666667,712,5.40000009536743,WIFI
5a:be:f5:3d:f9:df,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-05 23:23:16,2,-85,32.100455,35.2047766666667,712,5.40000009536743,WIFI
d0:0e:d9:5e:bf:67,Davis15,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-05 23:23:16,9,-90,32.100455,35.2047766666667,712,5.40000009536743,WIFI
14:ae:db:3c:df:62,sweethome,[WPA2-PSK-CCMP][ESS],2017-11-05 23:23:16,2,-86,32.100455,35.2047766666667,712,5.40000009536743,WIFI
90:8d:78:55:25:e9,David_home,[WPA2-PSK-CCMP][ESS],2017-11-05 23:23:16,1,-86,32.100455,35.2047766666667,712,5.40000009536743,WIFI
14:cc:20:f1:12:69,TP-LINK_Extender_F11269,[WPS][ESS],2017-11-05 23:23:16,1,-75,32.100455,35.2047766666667,712,5.40000009536743,WIFI
52:8d:78:55:25:ea,David_guest,[ESS],2017-11-05 23:23:16,1,-85,32.100455,35.2047766666667,712,5.40000009536743,WIFI
10:be:f5:3d:f9:de,Saraa,[WPA2-PSK-CCMP][ESS],2017-11-05 23:23:32,2,-83,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
5a:be:f5:3d:f9:df,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-05 23:23:32,2,-85,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
d0:0e:d9:5e:bf:67,Davis15,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-05 23:23:32,9,-90,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
14:ae:db:3c:df:62,sweethome,[WPA2-PSK-CCMP][ESS],2017-11-05 23:23:32,2,-86,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
90:8d:78:55:25:e9,David_home,[WPA2-PSK-CCMP][ESS],2017-11-05 23:23:32,1,-86,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
6c:19:8f:4a:5d:d7,yafit&amp;amp;eitan,[WPA2-PSK-CCMP][ESS],2017-11-05 23:23:32,6,-89,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
14:af:db:3c:df:62,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-05 23:23:32,2,-89,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
a0:ab:1b:5e:ac:66,wolicki,[WPA2-PSK-CCMP][ESS],2017-11-05 23:23:32,5,-94,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
14:ae:db:a2:bb:dd,home2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 23:23:32,11,-95,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
14:cc:20:f1:12:69,TP-LINK_Extender_F11269,[WPS][ESS],2017-11-05 23:23:32,1,-75,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
52:8d:78:55:25:ea,David_guest,[ESS],2017-11-05 23:23:32,1,-85,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
7c:03:4c:ba:d4:e5,AIR-NET,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 23:23:32,6,-70,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
14:ae:db:55:ef:fd,itoson,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 23:23:32,11,-72,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
6c:2e:85:fe:c0:d3,HOTBOX-6C94,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 23:23:32,11,-74,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
6c:b0:ce:39:5a:98,martin,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 23:23:32,6,-74,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
c4:04:15:0f:ab:a3,Mirtha,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 23:23:32,1,-77,32.1006933333333,35.2033416666667,697.7,5.40000009536743,WIFI
